composition delta_e
Ge0.500000Sn0.250000Sb0.250000 0.23401452
Li0.166700Na0.333300Au0.500000 -0.46832745
Cd0.250000Ce0.500000Th0.250000 0.073461911
Mg0.250000Cr0.250000Zn0.250000Re0.250000 0.25146826
Na0.250000Sc0.250000Rh0.500000 -0.26957417
Mn0.250000Ru0.250000Gd0.500000 -0.018953912
S0.285700Br0.285700Sn0.142900Hg0.285700 -0.58905409
Fe0.500000Pb0.250000Th0.250000 0.1903766
Na0.500000Yb0.250000Hg0.250000 -0.084889371
Fe0.250000W0.500000U0.250000 0.62092339
Fe0.250000Y0.250000Ru0.250000Bi0.250000 0.053325385
Co0.250000Er0.250000Os0.500000 0.4677379
Ce0.250000Tl0.500000Np0.250000 0.093436406
Al0.250000Lu0.500000Ta0.250000 0.13195066
Gd0.500000Hf0.250000Pa0.250000 0.47264132
Ga0.250000Y0.500000Ag0.250000 -0.49015177
O0.571400Mo0.285700Ho0.142900 -1.979011
Co0.142900In0.714300Gd0.142900 -0.27613478
B0.250000Cd0.250000Dy0.500000 0.17946411
Yb0.500000U0.250000Pu0.250000 0.74364763
Nb0.500000Ta0.250000Np0.250000 0.25544869
Pm0.500000Yb0.250000Pb0.250000 -0.24080665
Ge0.375000Nb0.625000 -0.48565297
Ti0.250000Lu0.250000Pb0.500000 -0.027051443
Sr0.250000Ho0.250000Lu0.500000 0.2793052
B0.250000Sr0.500000Ir0.250000 0.60388675
Cr0.250000Sn0.250000W0.250000Ir0.250000 0.27412709
Ag0.250000Pm0.250000W0.500000 1.1876323
Ni0.250000Sb0.250000Pr0.500000 -0.45362716
Fe0.250000Pd0.250000Ag0.250000Tl0.250000 0.23183434
As0.250000Sn0.500000Th0.250000 -0.049154868
Zr0.500000Tc0.250000Ho0.250000 0.077896953
Na0.250000Ge0.500000Ho0.250000 -0.29032701
B0.500000Ca0.250000Os0.250000 0.73557844
K0.250000Zn0.250000Th0.500000 0.66931942
Li0.333300O0.500000U0.166700 -2.7660707
Be0.250000Al0.250000Co0.250000Cu0.250000 -0.23950643
Al0.500000Pr0.250000Re0.250000 0.112501
Mg0.250000Co0.250000Ag0.250000Bi0.250000 0.22513044
Pd0.250000Pm0.250000Gd0.500000 -0.087716147
K0.250000Gd0.250000Hf0.500000 1.1337469
Be0.250000Cr0.250000Ga0.250000Pt0.250000 -0.30179794
Mg0.250000Cu0.250000Ga0.250000Pt0.250000 -0.4898341
Fe0.250000Sb0.250000Hf0.250000Hg0.250000 0.26326041
Pr0.250000Gd0.250000Os0.500000 0.20306516
Mn0.250000Pd0.250000Eu0.500000 -0.13188318
Rb0.250000Sm0.500000Tl0.250000 0.28942918
Sr0.250000Ag0.250000Te0.500000 -0.59017057
Sc0.500000V0.250000Cu0.250000 0.068894665
B0.250000Nd0.500000Tm0.250000 0.67925893
Ge0.250000Nb0.500000Ce0.250000 0.30552352
Be0.250000B0.500000Ga0.250000 1.2202329
Sc0.250000In0.250000Hg0.500000 -0.16022478
Sc0.250000Ir0.500000U0.250000 -0.57027282
V0.250000Mn0.500000Ru0.250000 -0.019589374
Ni0.500000Eu0.250000Gd0.250000 -0.27450193
Mg0.250000Ru0.250000Tm0.500000 -0.23629125
Rb0.500000Rh0.250000Ir0.250000 1.5941926
B0.250000Zn0.250000Re0.500000 0.69111667
Ni0.166700Sn0.583300La0.250000 -0.70482783
Ba0.250000Gd0.500000Pa0.250000 0.62233408
Cu0.250000Ru0.250000Sn0.250000Lu0.250000 -0.3249433
Ti0.250000Tb0.250000Tm0.500000 0.40878112
V0.250000Sm0.250000Np0.500000 0.83475187
S0.500000Rb0.250000Bi0.250000 -0.92159624
Ni0.500000Os0.250000Bi0.250000 0.5613832
Eu0.250000Ta0.500000Bi0.250000 0.85611844
Ga0.250000Sm0.250000Np0.500000 0.49950807
Ca0.500000Fe0.250000Au0.250000 0.0011472425
Fe0.500000Ba0.250000Pm0.250000 0.71385446
Al0.250000Eu0.500000Er0.250000 0.029413885
Gd0.250000W0.250000Au0.500000 0.2003372
Ti0.250000V0.250000Gd0.500000 0.33479084
Pr0.500000Eu0.250000Dy0.250000 0.12970241
V0.500000Zr0.250000Pr0.250000 0.48499324
V0.250000Ge0.500000Lu0.250000 -0.21792686
Cd0.500000Ta0.250000Au0.250000 0.45482182
Te0.250000Au0.250000Tl0.500000 0.051984839
Cd0.250000U0.500000Pu0.250000 0.47711283
Mn0.166700Br0.583300Rb0.250000 -1.4733509
Cr0.250000Pd0.500000Gd0.250000 -0.37054223
Te0.750000Np0.250000 -0.29649214
Zn0.250000Ge0.750000 0.28215283
Ga0.250000Rh0.250000Te0.500000 0.18406855
Li0.250000Y0.500000Gd0.250000 0.18538719
Li0.250000Sc0.250000Mn0.250000Bi0.250000 -0.050591366
Be0.250000Ge0.250000Eu0.500000 -0.19760105
K0.250000Tl0.750000 -0.073039803
Sc0.250000Zr0.500000Er0.250000 0.21699532
Ca0.250000Ta0.500000Re0.250000 0.50012716
Cu0.500000Sr0.250000Tc0.250000 0.66883662
Sc0.250000Sn0.250000Ba0.500000 -0.049382436
Mg0.250000Ti0.250000Fe0.250000As0.250000 -0.13830456
Pt0.500000Pb0.250000Pu0.250000 -0.44238405
Mn0.250000La0.250000Pb0.500000 0.021898354
Zn0.250000Yb0.250000U0.500000 0.77788685
Ti0.250000Sr0.500000Ac0.250000 0.59165906
Mg0.250000Cd0.500000Ho0.250000 -0.29469893
Ge0.250000Ce0.250000Tb0.500000 0.26024224
Mg0.250000Al0.500000Cu0.250000 -0.18289226
Eu0.250000W0.250000Pt0.500000 -0.012070275
Ge0.250000Sr0.250000Te0.500000 -0.57034784
In0.250000Nd0.250000Sm0.500000 -0.12619649
Co0.250000Mo0.250000In0.250000Re0.250000 0.34942265
Fe0.250000Ho0.500000Ta0.250000 0.60383771
Cu0.250000Au0.500000Tl0.250000 0.16057167
B0.250000Sr0.500000Ru0.250000 0.94493383
B0.250000Cd0.250000Gd0.500000 0.18823019
Cr0.250000Ga0.250000Ru0.250000Rh0.250000 0.062887756
B0.250000Pt0.500000Tl0.250000 0.82215526
Si0.500000Ho0.500000 -0.83074057
Mo0.500000In0.250000Ir0.250000 0.20666403
Ga0.250000Ir0.750000 -0.13281274
Mn0.250000Co0.500000La0.250000 0.25351362
Nb0.500000Te0.250000Ho0.250000 0.3061578
Tc0.500000Pm0.500000 0.37383325
Mg0.250000Cs0.250000Pa0.500000 1.3180748
Al0.250000Cu0.250000Pd0.250000Ir0.250000 -0.2707892
Li0.500000Al0.250000Os0.250000 -0.02118478
Al0.250000U0.500000Pu0.250000 0.14836116
Cr0.250000Tm0.250000Tl0.500000 0.15505112
Ca0.250000Ti0.250000Ac0.500000 0.31338162
Cr0.250000As0.500000Lu0.250000 -0.26057664
Li0.333300O0.500000Cr0.083300Hf0.083300 -2.6136049
V0.250000In0.500000Er0.250000 -0.04393826
Y0.500000Th0.250000Pa0.250000 0.37625685
O0.666700Cr0.166700La0.166700 -2.7303016
Mo0.250000Te0.250000Ho0.500000 -0.028379788
V0.250000Ir0.250000Pu0.500000 0.61976096
Sc0.250000Ba0.500000Dy0.250000 0.42273018
Al0.250000Fe0.250000Zr0.250000Nb0.250000 0.033851293
B0.250000Al0.250000U0.500000 0.57702881
Sm0.500000Bi0.250000Pu0.250000 -0.14712443
Be0.500000Zn0.250000Mo0.250000 0.21238177
Fe0.250000Ni0.250000As0.250000Pt0.250000 -0.040851181
Ge0.500000Gd0.200000Ir0.300000 -0.73104516
Cu0.250000Zn0.250000Zr0.250000Lu0.250000 0.20803512
Ru0.250000Te0.250000Np0.500000 0.11261702
Cl0.800000Re0.200000 -0.86608634
Ba0.250000Sm0.250000Tl0.500000 -0.27216985
B0.250000Mg0.125000Co0.125000Cu0.500000 0.46782987
H0.500000C0.125000N0.250000O0.125000 -0.62801995
Ni0.250000Y0.250000Tl0.500000 -0.013566931
Sr0.250000Sb0.250000Pu0.500000 0.022621059
Zn0.250000As0.250000Pr0.500000 -0.63504994
Na0.333300Al0.333300Ac0.333300 0.33047727
Mn0.500000Ir0.250000Pb0.250000 0.35380548
In0.500000Sn0.250000Pt0.250000 0.0073376352
Li0.500000K0.250000W0.250000 1.3985574
O0.578900Ga0.210500Pu0.210500 -2.7772606
Cu0.250000In0.250000Sn0.500000 0.18140288
B0.250000Th0.250000Np0.500000 0.95686714
Lu0.500000Au0.250000Np0.250000 0.48972331
Zn0.250000Nb0.250000Hg0.500000 0.48413912
Li0.200000O0.600000Cd0.200000 -1.1259858
Cu0.250000Rh0.500000Eu0.250000 -0.12080793
Co0.500000Rb0.250000Pu0.250000 1.0343941
Li0.166700Cl0.666700Ga0.166700 -1.6210946
Mg0.500000Ho0.250000Hf0.250000 0.11617425
Al0.307700Fe0.615400U0.076900 -0.18026581
Ga0.250000Zr0.500000Au0.250000 -0.46610849
Be0.250000Er0.250000Hf0.500000 0.45494111
Na0.500000Pr0.250000Os0.250000 0.831863
Fe0.250000Tl0.500000Bi0.250000 0.63630093
Zr0.250000Rh0.500000Pb0.250000 -0.46740385
K0.250000Tb0.500000Ac0.250000 0.82341698
As0.250000Lu0.250000Ir0.500000 -0.30340133
B0.500000Pd0.250000Lu0.250000 0.2083734
Mo0.500000Tc0.250000Ba0.250000 1.2285174
Sc0.500000Zn0.250000Os0.250000 -0.44025853
As0.250000Lu0.750000 -0.38187869
O0.555600Ag0.222200Pu0.222200 -1.9846441
Mg0.250000La0.250000Os0.500000 0.47641016
Si0.500000Cu0.250000La0.250000 0.0306927
Ru0.500000Ba0.250000Ir0.250000 1.0635208
Mn0.500000Ga0.250000Zr0.250000 -0.15921105
Nb0.500000Ag0.250000Lu0.250000 0.51828857
Tc0.250000Gd0.250000Tb0.500000 0.56896998
H0.750000Ni0.250000 0.30231944
Li0.500000Sb0.250000Hf0.250000 -0.076414403
Na0.250000Pm0.500000Th0.250000 0.33743553
Rb0.500000Th0.500000 0.73448216
Sc0.250000La0.500000Tb0.250000 0.25666799
Mo0.500000Tl0.250000Pu0.250000 0.94387094
Al0.500000Ti0.250000La0.250000 -0.13319377
Al0.400000Hg0.600000 0.18500313
Be0.250000Si0.500000Sm0.250000 0.29122169
Li0.250000Lu0.500000Bi0.250000 -0.20083972
Mg0.250000Cr0.250000Ge0.250000Os0.250000 0.12598411
K0.500000Yb0.250000Ta0.250000 1.4086096
Te0.250000Ta0.250000Pt0.500000 0.066876287
Mg0.500000Ga0.250000Gd0.250000 -0.082835293
Si0.250000Ni0.500000Au0.250000 -0.11487008
V0.333300Pt0.333300Hg0.333300 0.25662934
Cd0.500000Eu0.250000Ta0.250000 0.345758
Ni0.250000Lu0.250000Re0.500000 0.65188075
N0.250000Sr0.500000Au0.250000 -0.69331228
Co0.250000In0.250000W0.250000Re0.250000 0.3432709
Al0.250000Ga0.250000Ir0.500000 -0.65425273
Lu0.250000Os0.250000Ac0.500000 0.41100668
Li0.125000Si0.250000Fe0.125000Cu0.500000 -0.06928879
Be0.500000Ca0.250000Y0.250000 0.25113595
Mg0.250000Mn0.250000Zn0.500000 -0.0022668172
Be0.250000Sm0.250000Ir0.500000 -0.094701977
Be0.250000Nb0.500000Rh0.250000 0.04064784
Fe0.250000Ni0.250000Rb0.500000 1.3857701
S0.500000Cu0.166700Zr0.166700Tl0.166700 -1.1362152
Cd0.250000Cs0.500000Pr0.250000 0.62555815
O0.555600Ca0.222200Cu0.222200 -1.7409073
Ag0.250000Nd0.250000Th0.500000 0.15869361
Fe0.250000Ru0.250000Au0.250000Pb0.250000 0.45734504
Ca0.250000Zr0.500000Ac0.250000 0.53185873
Tc0.250000Er0.500000Re0.250000 0.30312353
Si0.250000Sb0.250000Pb0.500000 0.38684024
Mn0.250000Co0.250000Pt0.500000 -0.054920646
Li0.250000Dy0.500000Pt0.250000 -0.6666154
La0.250000Tb0.500000Pa0.250000 0.70672034
Lu0.500000W0.250000Th0.250000 0.51865264
Al0.500000K0.250000Sb0.250000 0.30575765
Cu0.250000Te0.250000Dy0.500000 -0.46198935
B0.500000Ga0.250000In0.250000 1.3754657
O0.555600Fe0.222200Hf0.222200 -2.3976024
O0.571400Zn0.285700Nb0.142900 -1.9158521
Li0.500000K0.250000Pa0.250000 1.0357742
Cu0.250000Sb0.250000Pt0.500000 -0.16335755
Sb0.500000Os0.250000Ac0.250000 0.21955894
Fe0.533300Se0.466700 -0.16313712
Ni0.500000Eu0.250000Tb0.250000 -0.11574205
Ge0.250000Nb0.250000Pa0.500000 0.068109231
Be0.250000Zn0.250000Cd0.500000 0.42179273
Be0.250000Na0.250000Eu0.500000 0.30738648
Ru0.250000Sm0.250000Er0.500000 0.093333873
Li0.250000Dy0.500000Th0.250000 0.28440633
Ga0.500000Pm0.250000Ac0.250000 -0.47117122
Mg0.993300Tb0.006700 0.0043457706
Co0.250000Ga0.250000Cd0.500000 0.27242491
Rh0.250000Ce0.250000Th0.500000 -0.021960984
Cr0.250000Co0.250000Ir0.250000Bi0.250000 0.37644926
Co0.250000Pd0.250000Hf0.250000Tl0.250000 -0.19658709
Ag0.500000Re0.250000U0.250000 0.92971979
As0.250000Pt0.500000Tl0.250000 0.1657627
Sc0.250000Pa0.250000Pu0.500000 0.2100374
Mg0.250000Co0.250000Ga0.250000Ag0.250000 -0.035245239
Fe0.250000Sn0.500000Hg0.250000 0.6118244
Y0.500000Er0.250000Tl0.250000 -0.048716944
O0.555600Sr0.222200Ho0.222200 -3.2837322
Sr0.500000Rh0.250000Dy0.250000 0.34707273
Cu0.250000In0.250000W0.250000Pt0.250000 0.28354248
Al0.500000Zr0.500000 -0.46958194
Cs0.250000Sm0.500000Au0.250000 0.17134909
K0.250000Ca0.250000Te0.500000 -0.98106944
Ti0.250000Sr0.500000Nb0.250000 1.1673503
Be0.500000Mg0.500000 0.1263744
B0.500000Na0.250000Rb0.250000 1.9058447
Ca0.250000Ga0.500000Hg0.250000 -0.20188669
As0.333300Hg0.333300Bi0.333300 0.18039403
Ge0.250000Rb0.250000Y0.500000 0.27527999
Ge0.250000Ag0.500000Sm0.250000 -0.25240035
Ag0.750000Pr0.250000 -0.14324332
Mg0.250000Co0.500000Bi0.250000 0.20037602
Si0.500000K0.250000Er0.250000 0.22220474
Si0.250000Rh0.500000U0.250000 -0.38930369
H0.111100O0.555600Mg0.222200P0.111100 -2.6834744
Ag0.500000Er0.250000Pt0.250000 -0.38670303
Tc0.250000Os0.500000Pt0.250000 0.59329475
V0.250000Ni0.250000Ru0.500000 -0.041456453
As0.250000Zr0.500000Os0.250000 -0.30515696
Na0.250000Ga0.250000Hf0.500000 0.24111054
Cu0.500000As0.250000Th0.250000 -0.1998105
Li0.500000Ba0.250000Ho0.250000 0.22239717
In0.500000Te0.250000Re0.250000 0.9472748
Co0.250000Y0.250000Hg0.250000Bi0.250000 0.025915853
Ag0.250000Sb0.500000Pr0.250000 -0.32601348
Mo0.500000Ru0.250000Pa0.250000 0.20195897
Li0.250000Os0.500000Ac0.250000 0.84354073
K0.500000Bi0.250000Ac0.250000 0.17205492
Nb0.250000Pm0.250000Au0.500000 -0.15490685
Ga0.250000Rh0.500000Er0.250000 -0.86514631
Mn0.250000Tc0.500000Ag0.250000 0.64792593
Rh0.250000Eu0.500000Ta0.250000 0.56418919
B0.250000Cr0.250000Tc0.250000Ta0.250000 0.2725851
Fe0.250000Rb0.250000Mo0.500000 1.9066092
Ca0.250000Ni0.250000Pt0.500000 -0.2305021
P0.333300Co0.555600Sm0.111100 -0.89538509
Fe0.500000Np0.250000Pu0.250000 0.60737271
Sr0.500000Ag0.250000W0.250000 0.92114747
B0.500000Ge0.250000W0.250000 1.2357196
Zn0.250000Ge0.250000Ho0.500000 -0.52060691
Al0.666700Mn0.333300 0.22968775
Mg0.250000Ti0.250000Ce0.500000 0.14977716
Li0.250000V0.250000Tl0.500000 0.2113732
B0.500000Tb0.250000Er0.250000 0.40264288
Cr0.250000Sm0.250000Th0.500000 0.42006838
O0.600000Si0.200000Ni0.200000 -1.4622358
Al0.250000Nd0.500000Np0.250000 0.30307651
Li0.750000Tb0.250000 0.3696547
Na0.500000Cr0.250000Y0.250000 0.7208689
B0.250000Nd0.250000Tb0.500000 1.0851005
Fe0.500000Pm0.500000 0.25252142
Zr0.500000Cd0.250000Tb0.250000 0.31005679
Co0.500000Ag0.250000Pb0.250000 0.48997677
Ir0.250000Hg0.500000Pa0.250000 0.15872484
Fe0.250000Sb0.500000Yb0.250000 -0.036618143
F0.750000As0.125000In0.125000 -2.3305796
Mo0.250000Cd0.250000Ta0.500000 0.28494284
Tl0.500000Pb0.250000Pa0.250000 0.34577622
Be0.250000Ag0.500000Yb0.250000 0.053565671
Fe0.250000Tb0.500000Bi0.250000 0.18102005
O0.538500Co0.307700Ba0.076900Ho0.076900 -2.035768
Nd0.250000Ir0.500000Pt0.250000 0.065351639
Cr0.250000Ho0.250000Th0.500000 0.38808904
Co0.250000As0.250000Ag0.250000Hf0.250000 -0.0010499519
Rb0.250000Ce0.250000W0.500000 2.3364438
K0.500000Pd0.250000Re0.250000 1.6439965
B0.250000Mg0.500000Ir0.250000 0.28396075
Ca0.250000Nb0.250000Ho0.500000 0.3828506
Cu0.500000Nd0.250000Pm0.250000 -0.14044686
Li0.250000W0.500000Ir0.250000 0.17353366
Si0.250000Zr0.500000La0.250000 -0.013093876
Ge0.250000Ta0.500000Bi0.250000 0.39500224
Pr0.500000Tm0.250000Pa0.250000 0.40734289
Na0.500000Tm0.250000Pt0.250000 0.092381581
Co0.500000Nb0.250000Sm0.250000 0.16601832
Fe0.250000Zn0.250000Ge0.250000Ta0.250000 0.21302279
B0.461500Fe0.230800Ce0.307700 -0.22743481
Li0.250000Ru0.250000Tl0.500000 0.1780439
Sr0.250000Cd0.250000Lu0.500000 0.1706873
Na0.500000Pb0.250000Ac0.250000 -0.079846289
Cu0.250000Ga0.500000Os0.250000 0.067900155
Al0.250000Tc0.250000Pr0.500000 0.05342138
V0.250000Ge0.500000Sn0.250000 0.38142202
La0.500000Ce0.250000U0.250000 0.54430641
B0.250000Sr0.500000Bi0.250000 0.23933185
Mo0.250000Pd0.500000Pm0.250000 -0.0026385731
Co0.250000Ge0.250000Ta0.250000Au0.250000 0.12497516
Li0.250000Mg0.250000Ru0.500000 0.035057949
Al0.333300Yb0.333300Au0.333300 -0.76667303
O0.555600Gd0.222200Re0.222200 -2.1175669
K0.250000Ca0.500000Sb0.250000 -0.22927331
Fe0.500000Nb0.250000Pb0.250000 0.30616838
Mg0.250000Ca0.500000Ba0.250000 0.022879424
Cu0.250000Mo0.250000Sn0.250000Lu0.250000 0.14802677
In0.250000Hf0.500000Pa0.250000 0.1031968
O0.400000S0.200000Tm0.400000 -3.4923942
Tb0.250000Pb0.500000Pu0.250000 -0.078193774
Pr0.250000Yb0.250000U0.500000 0.9893197
Rh0.250000Pm0.250000Tl0.500000 -0.2083348
Cd0.250000Re0.500000Th0.250000 0.70028269
Nd0.250000Pm0.250000Ac0.500000 0.10855302
Se0.750000Ac0.250000 -1.0622975
Be0.500000Sb0.250000Pt0.250000 0.17248636
Mn0.250000Rh0.250000In0.500000 -0.089764131
Li0.111100O0.666700Mn0.111100Pa0.111100 -1.9554511
O0.571400P0.142900K0.142900Mn0.142900 -2.5476665
Si0.250000Mo0.250000Th0.500000 0.048515434
Ge0.250000Rh0.250000Er0.500000 -0.75605262
Sm0.250000Pt0.250000Bi0.500000 -0.24879633
Zn0.166700Se0.500000Cs0.166700Tm0.166700 -1.4209778
Ru0.250000Pm0.500000Ac0.250000 0.31528278
B0.250000Ag0.250000Ho0.500000 0.062923936
Cr0.250000Ga0.250000Y0.250000Nb0.250000 0.13529158
Li0.500000Cd0.250000Ac0.250000 -0.033282849
Na0.500000Lu0.250000Pb0.250000 0.10125089
Sc0.500000Dy0.250000Pb0.250000 -0.088971302
Cu0.250000Y0.500000Pb0.250000 -0.3253041
Zr0.250000Re0.250000Tl0.500000 0.60824297
Ge0.500000Sr0.250000Ba0.250000 -0.34811882
Si0.400000Fe0.400000U0.200000 -0.523318
Be0.250000B0.250000Hg0.500000 1.2751365
Li0.250000Sc0.250000Nd0.500000 0.12843891
B0.250000Ti0.250000Au0.500000 0.3636678
Zn0.250000Nb0.500000Ac0.250000 0.65646511
Co0.250000W0.250000Th0.500000 0.29864952
Ti0.333300Ge0.333300Sm0.333300 -0.66711177
Ca0.250000Nb0.500000Lu0.250000 0.80941316
As0.250000Cd0.500000Ho0.250000 -0.069602625
Al0.500000As0.250000Pm0.250000 0.021448153
Mn0.250000Os0.500000Bi0.250000 0.71085252
V0.250000As0.250000Rh0.500000 -0.15597154
Tb0.250000Re0.500000Pa0.250000 0.31641306
Sr0.250000In0.500000Tl0.250000 -0.19037071
Ba0.250000Pb0.500000Ac0.250000 -0.44116584
O0.571400Sc0.142900U0.285700 -3.1795097
Co0.250000Pa0.250000U0.500000 0.20060365
Tc0.250000Nd0.250000Bi0.500000 0.05802161
Na0.500000Nd0.250000Tl0.250000 0.021704986
Li0.250000Al0.250000Co0.250000Hg0.250000 -0.060079835
B0.250000Sc0.250000Ni0.250000Re0.250000 0.12055544
Mg0.250000As0.500000Dy0.250000 -0.64891906
Cu0.500000Te0.250000Ba0.250000 -0.081801483
K0.250000Ga0.500000Lu0.250000 0.0006496225
Ag0.500000Pt0.500000 -0.039453759
As0.250000W0.250000Hg0.500000 0.99140147
Fe0.250000Re0.250000Pt0.500000 0.42559658
Al0.250000Ho0.250000U0.500000 0.58717205
Tb0.250000Ta0.500000Os0.250000 0.33539871
V0.250000Ag0.500000Te0.250000 0.51268488
O0.555600Rb0.222200Pd0.222200 -0.79908824
Si0.250000Rb0.250000Cd0.500000 0.36894413
Ca0.250000Rh0.500000Pu0.250000 -0.40689088
Mn0.500000Ga0.250000Pd0.250000 -0.10135232
Si0.500000Tm0.250000Yb0.250000 -0.34304556
Cu0.250000Os0.250000Pt0.250000Tl0.250000 0.61232587
Al0.250000Ca0.250000Tb0.500000 0.26902586
B0.300000O0.600000Bi0.100000 -2.4137501
K0.250000In0.500000Yb0.250000 -0.15817306
Cu0.250000As0.250000Zr0.250000Os0.250000 -0.051182706
Nb0.250000Pm0.500000Yb0.250000 0.37706543
La0.250000Tm0.250000Os0.500000 0.085389363
Cr0.250000Cu0.250000Dy0.500000 0.11267063
Ni0.250000Pa0.250000Np0.500000 0.30838783
B0.250000Ca0.500000Ta0.250000 1.3219326
Be0.500000As0.250000Mo0.250000 0.52266883
Ga0.250000Mo0.250000Gd0.500000 0.050136833
Zr0.500000Ho0.250000Ac0.250000 0.34534158
Be0.250000Na0.250000U0.500000 1.1669301
Co0.500000Cu0.250000Pm0.250000 0.28562936
O0.555600Mg0.222200Eu0.222200 -2.6827177
B0.500000U0.500000 0.23376967
Rb0.250000Pr0.500000Dy0.250000 0.57213292
Ti0.250000Yb0.250000Ir0.500000 -0.56385523
B0.500000Ta0.250000Bi0.250000 1.4684077
Ag0.500000Gd0.250000Ho0.250000 -0.31525993
Zr0.250000Rh0.250000Cs0.500000 1.6219234
Ni0.500000Rh0.250000Re0.250000 0.14397555
Cr0.250000Cu0.250000Os0.250000Pb0.250000 0.68053456
Zn0.400000Sb0.400000Ba0.200000 -0.53457894
Li0.250000Zr0.250000Mo0.500000 0.20823277
Eu0.250000Ho0.250000Au0.500000 -0.8769131
Y0.250000In0.500000Au0.250000 -0.31565682
F0.666700Cd0.333300 -2.484232
Se0.250000Pb0.750000 -0.037007243
H0.111100O0.555600Na0.111100Zn0.111100Mo0.111100 -1.987149
Zn0.500000Sm0.250000Dy0.250000 -0.3284451
Mg0.166700Cu0.750000Ce0.083300 -0.15459958
Sm0.250000Er0.250000W0.500000 0.94741263
Ni0.500000Ge0.250000Ta0.250000 -0.22359198
Tc0.500000Cs0.250000Pu0.250000 1.9357626
O0.555600Ag0.222200In0.222200 -0.81043182
Sr0.250000La0.500000Pa0.250000 0.60177904
Ni0.500000Tc0.250000Bi0.250000 0.42115415
Mg0.250000Ti0.250000Cu0.250000Sb0.250000 -0.012842835
Si0.250000La0.250000U0.500000 0.40859911
In0.500000Ir0.250000Au0.250000 0.021081053
K0.500000Er0.250000Th0.250000 1.1149592
Li0.076900Ni0.461500Ge0.461500 -0.32854127
Sn0.250000Te0.500000Eu0.250000 -0.86595886
Mo0.250000Te0.500000Bi0.250000 0.53194009
Be0.500000Fe0.250000Ba0.250000 1.0936595
Tm0.500000Lu0.250000Tl0.250000 -0.0039662775
Li0.250000Co0.250000Mo0.500000 0.38732658
Li0.200000O0.600000Pb0.200000 -1.4855099
Mo0.500000Ta0.250000Th0.250000 0.15133908
Ti0.250000Mn0.250000Tl0.500000 0.49859435
Al0.500000Nb0.250000Ce0.250000 0.036697126
Si0.250000La0.250000Er0.500000 0.00037755375
Ge0.250000La0.500000Nd0.250000 -0.13410039
Pm0.500000Tb0.250000Th0.250000 0.35759691
Ti0.600000Ga0.400000 -0.1200004
Mg0.250000Al0.500000Lu0.250000 -0.15850162
Mg0.250000Sb0.250000Te0.500000 -0.038159739
O0.695700Sr0.043500Nb0.260900 -2.9266853
Mg0.250000Ge0.500000Pm0.250000 -0.34138505
V0.250000Pr0.250000W0.500000 0.82906573
Cr0.500000Rb0.250000Ir0.250000 1.3950404
O0.600000Ni0.200000Rh0.200000 -0.2353957
Cr0.250000Sb0.250000W0.500000 0.51705164
Ga0.250000Cs0.500000Ce0.250000 0.69738711
Nb0.250000Mo0.250000Pm0.500000 0.69804629
Li0.250000K0.500000Ir0.250000 0.7886952
In0.250000Pa0.500000Pu0.250000 0.47945932
Cl0.750000Sb0.250000 -1.1359681
Co0.500000Zn0.250000Tc0.250000 0.11051677
Si0.250000Sc0.500000Ta0.250000 -0.031203216
Cr0.250000As0.250000Y0.250000Os0.250000 0.19592763
Na0.500000Rb0.250000Zr0.250000 0.86705438
Cd0.250000Ce0.250000Pr0.500000 -0.011357408
Cr0.250000Ac0.250000Pa0.500000 0.95104052
K0.250000Tb0.250000Lu0.500000 0.74020804
Na0.500000K0.250000Ag0.250000 0.019597468
Al0.250000Ta0.250000W0.500000 0.081934155
Ni0.250000Rh0.500000Sn0.250000 -0.29246427
Ho0.250000Bi0.500000Np0.250000 -0.19789994
Mg0.250000Si0.250000Ta0.500000 0.24871194
Si0.250000Zr0.250000Mo0.500000 -0.083439406
Ca0.250000Sc0.500000In0.250000 -0.097041865
K0.500000Cd0.250000Te0.250000 -0.6315442
Tc0.250000Cs0.500000Eu0.250000 1.3293811
Li0.250000Al0.250000Pu0.500000 0.13637721
Zr0.500000Sm0.250000Gd0.250000 0.28519411
Li0.500000V0.250000Sn0.250000 -0.056351047
In0.250000Re0.250000Os0.500000 0.64653732
B0.250000Co0.250000Ta0.250000Au0.250000 0.49411985
Al0.250000Pr0.250000Hf0.500000 0.19770649
Ni0.500000Rb0.250000Os0.250000 1.5621602
Ti0.250000Cu0.250000As0.250000Ag0.250000 -0.028589881
Eu0.500000Tm0.250000Hf0.250000 0.48175599
Rb0.250000Hf0.500000Hg0.250000 1.0928425
Al0.500000Lu0.250000Th0.250000 -0.28407914
O0.636400Si0.181800Er0.181800 -3.5491836
Be0.200000O0.600000Ho0.200000 -3.4496367
Zn0.750000Te0.250000 0.024320167
Na0.500000Ce0.250000Th0.250000 0.52630361
Fe0.500000In0.250000Sm0.250000 0.18463956
Pd0.666700Eu0.333300 -0.8866128
O0.625000Eu0.250000Re0.125000 -2.6216134
Li0.250000Cu0.250000Zn0.250000As0.250000 -0.14859724
Ga0.250000Y0.500000Ir0.250000 -0.682876
Ge0.500000Pt0.250000Ac0.250000 -0.30334866
Y0.500000Yb0.250000Pu0.250000 0.21659146
In0.250000Yb0.500000Pa0.250000 0.36950369
Cu0.250000Hg0.250000Tl0.500000 0.27535741
